trimestre,ind_a,ind_b,ind_c,ind_d,alvo
536,0.59433,-0.562,1.46169,-0.83942,1
537,0.92931,-0.64828,0.6539,-0.3281,1
538,-0.35957,1.65896,-0.63689,-0.79982,1
539,-1.57746,-0.07863,0.49299,1.13959,1
540,-0.04659,-0.45921,-0.30285,0.37401,1
541,-0.84738,-0.89582,2.46916,0.81974,1
542,0.75037,-1.56804,0.1105,-0.98998,1
543,1.54957,0.22664,1.98912,0.02009,0
544,0.369,0.35299,0.52909,0.09776,0
545,-1.74139,0.57519,1.58756,-0.21365,1
546,-0.88484,-0.05147,0.76086,-1.19014,1
547,0.07012,-1.25814,1.06833,-1.45525,1
548,1.17961,-0.12827,-0.18103,0.39705,0
549,0.65739,-0.50571,-0.54468,0.36424,1
550,0.42515,0.0521,0.27062,-0.15524,1
551,0.65366,-0.37136,-0.223,-1.53409,1
552,-0.39133,0.65575,-0.31602,-2.57907,1
553,-0.26661,0.39526,-0.09943,0.29485,1
554,1.05617,-0.03718,-0.81838,-0.33654,0
555,-0.67797,-1.62773,-0.78192,0.38275,1
556,-1.78939,-2.11632,-0.15712,-2.14165,1
557,0.78343,-1.4933,0.37248,0.73164,1
558,-0.57751,-1.88052,-0.21594,0.70829,1
559,-2.1371,-0.41633,-0.84257,2.12795,1
560,2.08556,-0.75411,-0.14722,-0.61933,0
561,1.59748,-0.65628,2.0737,-1.11636,0
562,0.57249,1.04177,0.39297,0.13971,0
563,0.96469,0.3366,-1.26896,-0.57656,1
564,0.55115,0.91135,1.71985,-0.70775,0
565,-0.44829,1.58489,-0.76209,0.03235,0
566,-0.2563,0.03046,2.02875,0.73264,1
567,0.61106,0.82267,-1.10349,1.68451,0
568,-0.54071,-2.65489,0.44325,0.54723,1
569,-0.5601,0.3829,-0.17451,-0.02154,1
570,-0.36987,-0.84586,1.76265,0.12853,1
571,0.34334,0.76142,1.10533,-0.0239,1
572,-0.05152,0.87391,-0.21628,0.23567,0
573,-0.72543,0.01585,-0.87251,-0.42276,1
574,-0.77428,0.0991,-0.57448,-0.10172,1
575,-0.84056,0.37165,0.30306,0.97242,1
576,-0.06616,0.54189,0.94871,2.45897,1
577,0.5907,-1.15212,-0.78374,1.49957,1
578,-1.16823,0.37473,-0.51154,0.48066,1
579,-0.32297,-0.76267,0.60768,-1.83675,1
580,-0.1698,0.81768,0.36485,1.74977,1
581,-1.08066,-0.05718,-0.45001,-0.889,1
582,-0.1798,-1.52267,-1.24863,-0.77285,1
583,-0.0419,0.49576,-0.24904,0.9362,0
584,1.78086,-0.51279,1.1147,0.36474,0
585,-1.31397,0.03256,0.62842,0.03681,1
586,0.92504,1.73211,-2.20744,0.48404,0
587,-0.18703,-0.25181,0.24584,0.31083,1
588,-0.99882,0.15517,0.78713,-0.48748,1
589,-0.07766,-0.16791,2.14026,0.96513,1
590,-0.75225,2.26364,-0.32712,1.17383,0
591,0.5035,1.74561,1.35941,-0.32937,0
592,0.08683,0.49568,-0.32298,0.50151,1
593,0.20928,1.12306,0.81005,-0.60128,1
594,0.48936,0.71557,1.08414,0.64731,1
595,0.86807,0.18239,0.41654,-0.85252,0
596,-1.30218,0.92922,-0.43962,1.28356,1
597,0.46569,-0.20755,-1.37302,-0.92295,1
598,-1.70606,2.82272,-0.95999,-0.0376,1
599,-0.07105,0.0338,-1.68843,0.08494,1
