trimestre,ind_a,ind_b,ind_c,ind_d,alvo
536,0.23694,1.58928,-2.11448,-2.43648,1
537,0.63003,-0.84429,-0.20001,0.19322,1
538,-0.76519,0.05466,1.61563,0.12913,1
539,-0.52746,-1.21959,0.27515,-0.70867,1
540,-0.15919,-1.65496,-0.06925,0.99908,1
541,-1.17373,-2.26759,-0.33054,-0.70767,1
542,0.23374,-1.03148,1.77049,-0.02913,1
543,0.0926,-0.06129,0.14969,-0.89214,1
544,-1.2812,-0.55719,-1.52609,-0.55099,1
545,-0.25138,1.32747,1.58715,0.84849,0
546,-0.35539,-0.53067,0.76109,-0.73573,1
547,-0.5242,-1.6729,0.36987,-1.30152,1
548,-2.98176,0.32636,0.80534,-0.55101,1
549,0.55265,-0.6281,-1.82631,-1.15289,1
550,0.96528,-1.20109,0.90341,0.68874,1
551,-0.16042,0.16001,1.27022,0.63077,1
552,0.26025,-0.84924,0.25597,0.26832,1
553,1.58559,-1.07702,-0.98722,-0.14455,1
554,-0.48906,-0.15351,1.62069,2.06703,1
555,-0.80799,-0.63871,-0.45988,-0.55522,1
556,-1.06899,1.2068,0.16293,0.67245,1
557,-0.10851,0.50007,0.75996,1.25727,1
558,1.09683,-1.61537,1.30331,0.8942,1
559,-0.44619,-2.16149,-0.89509,0.40126,1
560,1.04764,-1.01022,-0.41629,-0.16068,1
561,-0.71468,-1.52634,-1.31517,-1.93798,1
562,0.65163,0.16872,-0.7413,-1.05372,1
563,1.03266,0.0241,0.44165,1.60451,0
564,-2.17116,0.89992,-0.76345,0.42267,1
565,-0.87738,-0.69168,-0.98629,0.06956,1
566,0.19923,-0.60045,-1.04323,0.09696,1
567,-0.94259,-1.05831,0.54421,-0.59255,1
568,-0.42914,0.06793,0.89413,1.20784,1
569,0.98552,0.10401,0.20349,0.47221,1
570,-1.11893,1.42006,1.0848,-1.71061,1
571,1.48138,-0.06633,-1.29997,-0.21474,0
572,0.28936,0.0255,-0.32911,0.97547,1
573,1.39699,0.28645,0.28001,1.52228,0
574,0.22549,1.71861,0.10072,-0.54101,0
575,1.46726,0.35253,-0.34307,-0.17284,0
576,0.54707,0.25736,1.2492,-0.96862,0
577,-0.9062,0.12928,-0.21367,-0.38808,1
578,-1.81549,-0.91879,-2.29349,0.96027,1
579,-0.62021,-0.32908,1.54689,2.15218,1
580,2.18218,1.03557,-0.24116,-1.25052,0
581,-0.66477,0.03838,-0.38272,1.08066,1
582,-0.79056,-1.39175,-0.14532,-1.61519,1
583,-1.18916,-0.63922,0.01246,-0.44105,1
584,0.2358,-0.44968,-0.40036,1.64539,1
585,0.07078,0.72013,0.74323,-1.49779,1
586,0.07483,0.0468,-0.24167,-0.56652,1
587,0.39672,-1.2649,1.19646,0.75691,1
588,-0.27203,-0.45273,0.05702,0.25206,1
589,-0.80863,0.48176,-1.77986,0.48946,1
590,-0.65584,0.69659,-1.17559,-0.29766,1
591,0.20771,-1.16813,0.37303,-0.72543,1
592,-0.15647,0.20551,0.4743,1.42957,1
593,0.24846,0.30325,0.61115,1.05632,1
594,1.16753,0.772,0.63304,1.06188,0
595,-0.53343,-0.50443,-0.33368,-0.99138,1
596,0.31891,1.71629,0.4824,0.56921,0
597,-0.46312,0.36721,0.03103,-0.00292,0
598,-0.80827,0.3284,-0.28941,0.89381,1
599,0.72478,-0.09624,-0.05594,-1.07619,1
