trimestre,ind_a,ind_b,ind_c,ind_d,alvo
536,-0.77098,1.83758,2.02281,1.03092,0
537,0.6379,1.6615,0.02806,0.4534,0
538,-0.5322,1.20405,0.70827,0.52735,1
539,-0.38846,-0.47504,-1.94838,0.23535,1
540,1.40304,0.14766,-0.2692,-1.65402,0
541,-0.32871,-0.91114,0.55555,-0.74755,1
542,-1.41573,-0.378,0.91893,-0.02378,1
543,-0.24654,-2.21697,-1.64289,0.73958,1
544,0.38723,1.13182,0.32524,-0.21898,0
545,1.19859,1.16817,-1.00131,1.47488,0
546,0.8542,1.52327,1.54333,0.96181,0
547,-0.92565,-1.14859,0.94134,-2.4728,1
548,-0.86035,-0.42836,0.82796,1.05343,1
549,0.21498,0.43268,-1.71306,0.37461,0
550,0.48023,-1.01027,-1.28544,-1.32707,1
551,-0.62256,0.92413,-0.40863,-0.20453,1
552,-0.36565,-0.55219,-0.17941,0.20049,1
553,1.13474,0.17661,-0.11824,-0.57728,1
554,-1.42923,0.46417,1.13036,1.99874,1
555,0.34087,0.38514,1.11528,-0.13438,1
556,1.48457,-0.05964,1.0913,-0.23647,0
557,2.03778,-1.32219,0.43875,0.13776,0
558,0.57253,-0.99501,0.25614,-1.97752,1
559,-0.83162,0.8203,1.64336,-0.0035,1
560,-0.23446,1.53873,0.75667,-0.26471,1
561,-0.97489,-1.59517,0.69755,0.7527,1
562,-0.2393,1.56146,-1.80954,-0.252,0
563,-0.24793,-0.12367,-0.08574,-0.68168,1
564,-0.69097,-0.01747,0.10576,-1.5118,1
565,0.15772,-1.4528,-0.75536,0.53195,1
566,-1.70915,0.37878,0.41592,1.42261,1
567,1.70345,-0.73189,-0.72074,-1.38854,1
568,-0.64408,0.88768,-1.39355,-0.69143,1
569,0.08653,0.25059,-0.25301,0.00573,0
570,-0.05695,1.82919,0.17193,0.70817,0
571,0.24474,0.55302,-1.33688,1.4175,0
572,1.33328,0.45723,-1.8497,0.39701,0
573,-0.44619,0.96861,0.95109,-1.83093,1
574,-0.63458,2.72063,0.03695,-0.26944,0
575,1.49881,-0.08949,0.30842,-0.35364,0
576,0.07897,-0.54668,-0.52456,0.07317,1
577,0.04055,0.12737,-0.20052,-0.01443,1
578,-0.24406,0.50777,-0.01235,-2.02356,1
579,-0.00367,2.19043,-0.21107,0.25553,0
580,0.35718,0.83297,-1.24248,-0.11308,1
581,-1.50638,-1.0673,1.17747,-0.24378,1
582,-0.60505,-0.43255,-0.29551,0.64852,1
583,1.34947,0.769,1.99787,1.26028,0
584,0.14397,0.29585,0.3996,-0.8793,1
585,0.5709,-0.34649,-1.20856,-0.03336,1
586,-0.39119,-2.02752,-0.31602,-0.32662,1
587,-0.41775,-0.60233,-0.49925,0.62877,1
588,0.41206,0.10679,-0.25545,-0.13606,1
589,0.41634,0.72886,-0.79114,-1.28361,0
590,1.1752,0.57691,1.49771,-0.62825,0
591,0.50279,0.51573,-0.02256,-0.59762,1
592,-0.11043,-0.77132,1.12009,0.53882,1
593,0.09899,0.27013,-0.09981,-0.38639,1
594,-1.33598,-0.06356,0.64417,0.28871,1
595,-0.47684,0.35401,-0.4684,0.22642,1
596,0.50538,-0.93892,1.18318,-0.51447,1
597,-0.60817,-0.67291,0.19838,-0.89797,1
598,-0.96687,-0.25377,-0.71471,0.88883,1
599,0.98695,0.56512,0.84694,0.58726,0
