trimestre,ind_a,ind_b,ind_c,ind_d,alvo
536,-0.15826,1.60253,-1.28715,0.97697,0
537,0.3846,1.75334,-1.03655,1.87993,0
538,-0.33752,1.53181,-0.49769,-0.71307,0
539,0.04599,-0.40837,-0.12672,0.01474,1
540,-1.01943,-0.78525,-0.4166,0.83066,1
541,0.14281,0.78342,-0.31127,1.009,0
542,1.29714,-1.6548,0.94646,0.61672,1
543,-0.97204,-0.25562,0.14755,-1.21368,1
544,-0.26535,-0.52846,0.97397,1.24512,1
545,-0.54742,-0.18336,-0.26032,-1.33149,1
546,-0.74279,0.06447,-1.97087,-0.4997,1
547,-0.85045,0.50973,1.23121,-1.0524,1
548,-0.59585,0.57651,0.79018,1.50701,1
549,0.62158,-2.52822,-0.87424,1.72963,1
550,-0.61304,0.11197,0.00552,-0.14045,1
551,-0.90699,-0.85577,0.32219,1.30049,1
552,-1.96367,-2.37755,0.97746,1.07357,1
553,0.12872,-1.28624,-1.13975,0.51451,1
554,-2.01971,1.46005,-0.9687,-1.2013,1
555,-0.14214,0.06454,-1.68107,1.22872,1
556,-0.22086,-0.41315,0.30009,-0.29125,1
557,1.54575,-0.73143,-0.41498,-2.18005,1
558,-0.14799,0.14334,0.99447,0.88816,1
559,-0.86055,-1.63978,-0.35121,1.06423,1
560,-0.07692,0.25725,0.41013,0.93339,1
561,0.89535,1.45417,0.58221,-0.72004,0
562,0.92534,0.31139,0.86553,0.8138,1
563,1.17275,-0.01988,-0.13031,-0.174,0
564,-1.9833,0.0744,0.39784,-1.86333,1
565,-0.90064,-0.16077,0.12428,1.15879,1
566,0.17184,0.57201,-1.02134,2.1152,1
567,0.84537,0.28796,-0.17195,1.47123,0
568,-1.56303,1.62984,1.676,0.80153,1
569,1.4922,0.04807,1.14021,-0.23582,0
570,-1.4217,0.06685,-0.09163,0.24082,1
571,-0.52578,0.6674,-1.29707,-1.84481,1
572,0.50107,-1.21421,0.39929,0.32775,1
573,-0.83044,-0.98849,1.35273,1.28967,1
574,-0.33111,0.08342,-0.9039,1.2304,1
575,0.50456,1.64517,-1.41975,-0.55043,0
576,-0.18464,0.40004,-1.86767,1.43902,1
577,1.40031,-1.408,-0.84297,0.86979,1
578,-0.53269,-2.07467,-0.37435,1.18367,1
579,0.39926,0.84767,-0.68843,-0.57258,0
580,1.29574,-0.19264,-0.14873,2.23684,0
581,1.55596,-1.48486,0.00506,1.03066,1
582,-0.77871,0.64047,-0.09898,0.58947,1
583,1.6776,-1.67359,-1.70088,-1.08828,1
584,1.47041,-1.50341,-0.01903,-0.95001,1
585,-0.16563,0.92352,-0.88472,0.62103,1
586,-0.07989,-0.91428,0.45622,-0.57922,1
587,-1.10205,0.52906,-0.94524,1.48958,1
588,-0.85275,-0.59537,1.45914,1.90448,1
589,-0.56461,0.65059,0.30161,1.84751,1
590,0.79299,1.07518,0.87001,-0.47919,0
591,0.41369,0.12094,0.52003,0.56461,1
592,0.0153,0.72921,-1.06746,-0.46563,1
593,0.89197,1.12673,1.31554,1.38039,0
594,-0.79831,-0.1651,0.43457,0.97608,1
595,-0.19744,0.19035,-2.51308,1.75709,1
596,0.65988,-0.00933,1.67149,0.26357,1
597,1.5177,-0.00475,1.49652,-0.46665,0
598,0.8607,0.58128,0.70091,0.24092,0
599,-1.09514,2.09652,2.93774,0.80096,1
