trimestre,ind_a,ind_b,ind_c,ind_d,alvo
536,1.0545,-0.37419,-2.27215,-1.446,0
537,0.00475,1.5506,-1.39842,1.02492,0
538,0.08519,0.57905,0.04903,-1.55296,1
539,0.82139,-1.49971,0.22304,1.00093,1
540,-0.47262,-0.47656,1.46525,-1.13575,1
541,-0.26373,-0.57772,0.93137,-0.28196,1
542,1.16346,0.25239,-0.63692,-0.70596,0
543,-1.60904,1.7022,1.13463,-0.05321,1
544,-1.51794,0.79984,0.78917,0.04675,1
545,0.21361,1.83898,0.81392,-0.74963,0
546,0.13556,0.267,0.19862,0.71663,1
547,2.07249,-0.6038,-1.9411,2.23199,0
548,-1.88519,0.56973,0.89422,-1.22001,1
549,1.26092,0.64197,-0.04204,-0.82203,0
550,0.33295,-0.17283,-0.12776,-0.42887,1
551,0.22687,0.34511,0.39196,-0.10596,1
552,0.36557,0.18541,-0.71884,-0.26231,0
553,0.73599,0.39322,-1.31199,0.51613,0
554,1.68654,-1.50441,0.62835,-0.31781,1
555,-1.15576,0.04427,0.9228,-1.64161,1
556,-0.07559,1.67128,0.00085,0.55944,0
557,0.29252,0.17946,-1.07791,-1.03852,1
558,0.9652,-0.54555,0.57125,-0.12083,1
559,-0.27088,0.55701,2.51634,0.85713,1
560,1.20273,-0.18052,2.20081,-0.48201,0
561,-0.32315,0.92063,-2.39808,0.40828,1
562,-0.44954,0.99468,1.4922,2.05812,0
563,1.18547,-0.73746,1.11145,1.13762,1
564,-0.80178,0.15007,0.07298,0.83482,1
565,-0.02995,-1.48788,1.18351,0.12355,1
566,1.42892,0.31015,-0.90902,0.59044,0
567,0.83664,0.9181,-0.94703,-0.78271,0
568,0.28483,-0.01782,-0.40225,0.00077,1
569,-0.44869,1.15565,-0.37647,0.5777,0
570,0.46675,0.76867,3.04621,1.09837,0
571,-1.00263,-0.75701,-0.24331,0.05644,1
572,1.12077,-2.36778,0.03972,0.37206,1
573,-0.27723,0.22937,-0.06004,1.65062,1
574,-1.10496,0.48213,-0.09017,0.12202,1
575,-0.28868,0.30054,0.67017,-1.02051,1
576,-0.73582,1.07987,-0.02762,0.78194,1
577,-1.26862,0.59896,0.47752,-0.85194,1
578,1.02911,1.04812,0.41541,-0.033,0
579,-0.15997,-0.94175,-0.44837,0.28832,1
580,0.74917,-1.53097,0.03904,0.7348,1
581,-1.32848,-1.73967,0.19084,-1.28707,1
582,-0.76889,0.85413,-0.32161,-1.21645,1
583,-0.33179,-0.73302,0.4173,1.32598,1
584,-0.41199,3.70114,0.53486,0.2959,0
585,-1.08403,1.88355,1.01843,1.38916,1
586,-0.8206,0.31955,0.08711,1.81457,1
587,-1.20329,-1.37533,0.21967,-0.59218,1
588,-0.86788,-0.81291,0.62706,-0.91656,1
589,0.37356,1.01304,-0.26682,2.76994,0
590,-0.93202,0.36831,1.54344,0.10942,1
591,0.49406,-0.00509,0.2736,2.53822,1
592,-0.67163,1.14863,0.54045,-0.62091,1
593,-0.51001,-0.29903,0.17451,-1.22005,1
594,-0.2917,-0.21532,2.21369,0.71449,1
595,-0.21136,0.88672,-0.76987,-0.59773,1
596,-0.32451,0.61522,-0.92814,0.38654,1
597,2.79464,1.05409,-1.21828,0.52658,0
598,1.80958,-0.43452,-0.46701,0.48232,0
599,1.95734,-0.42696,0.53201,-0.84111,0
