trimestre,ind_a,ind_b,ind_c,ind_d,alvo
536,-0.9622,0.66201,1.32411,-1.05029,1
537,-0.9196,-0.21346,-0.82137,0.55782,1
538,-1.09715,0.88914,0.7755,-2.08357,1
539,0.92409,2.23822,-0.45135,0.61133,0
540,0.82722,0.03838,0.17866,-0.08187,1
541,0.39181,-0.61455,-0.05973,-0.25359,1
542,-1.22255,-1.04035,0.16659,0.71422,1
543,0.24407,-0.56532,-0.34101,-0.59711,1
544,0.61192,0.54323,0.79187,0.25794,0
545,-1.13732,-1.27679,-0.95656,0.17553,1
546,1.22209,0.62843,-2.31449,-1.06097,0
547,0.43158,-1.00461,1.41113,-1.7099,1
548,0.8243,-1.89925,-0.47443,-0.84693,1
549,-0.2438,-0.74502,1.39491,-0.24302,1
550,-1.08484,0.06952,0.66314,0.85209,1
551,1.69589,-1.10862,-0.921,1.22672,0
552,-1.77842,-0.82071,0.54683,-0.42336,1
553,-0.04804,-0.78311,-2.00609,0.11127,1
554,0.04915,-0.82876,-0.11941,-1.17422,1
555,0.14918,2.02742,-0.00831,1.12909,0
556,0.64978,-0.82823,0.6038,-2.78079,1
557,-1.15605,0.09881,-0.33166,0.07107,1
558,0.00024,0.12313,0.53023,-0.54759,1
559,-1.29809,0.26538,-0.50621,-0.65316,1
560,-0.81082,-0.4267,0.13048,0.06156,1
561,0.35316,-0.47029,0.04976,-1.79241,1
562,1.14878,0.14271,0.3901,0.19617,0
563,1.38845,-0.11838,0.13312,0.70991,0
564,-0.342,-0.47283,0.36477,-0.19513,1
565,-0.82841,-0.14581,0.70583,1.1514,1
566,1.26173,1.62938,0.53781,0.08031,0
567,0.66669,1.12283,0.15059,-0.47023,0
568,0.43353,0.57495,-0.44577,1.94402,1
569,-1.05826,-0.11343,-0.03242,0.34815,1
570,-0.82342,0.58935,-0.97324,0.60995,1
571,-0.63094,0.07964,-1.34661,-1.1944,1
572,-0.80379,1.21748,-0.26846,-0.24177,1
573,0.29864,0.79837,-0.39116,0.58112,0
574,0.19627,-0.15074,1.03628,1.35274,1
575,2.51964,-1.02272,0.61693,0.54653,0
576,-0.73495,-0.41824,-0.40451,-0.137,1
577,0.97102,1.0445,0.32615,-0.15246,0
578,0.80776,-0.46471,-0.46364,0.04226,1
579,-0.80513,1.49924,-0.58895,1.03979,1
580,-0.35326,-1.24506,0.75443,0.70087,1
581,0.59564,0.46973,1.92615,1.19576,1
582,-0.09691,1.90029,0.39592,-2.02755,0
583,0.24451,-0.31566,1.1709,-2.60267,1
584,-0.72773,0.71908,-0.29509,0.95658,1
585,0.65691,-1.82246,0.85218,-1.79282,1
586,-0.03356,0.43604,-0.99383,0.42006,1
587,0.22575,-1.44656,-1.36032,1.11446,1
588,-0.41714,1.65873,-0.23739,-1.32177,0
589,0.37954,-0.05443,-0.00426,-2.99664,1
590,-0.58205,0.20902,0.25341,-0.03644,1
591,1.46326,-0.85691,-0.85832,-0.44714,1
592,0.7095,0.63538,-0.03061,0.66156,0
593,-1.72664,0.01326,1.14948,-0.12998,1
594,-0.67962,0.08663,0.4356,-1.48685,1
595,0.03766,-0.80562,-0.90523,-0.34846,1
596,0.61676,0.67598,-1.29742,-0.62934,1
597,-0.59998,-0.48951,1.91328,0.03919,1
598,-0.10645,-2.7132,-0.17527,0.70402,1
599,0.74058,0.12959,-2.25723,0.15165,1
