trimestre,ind_a,ind_b,ind_c,ind_d,alvo
538,2.28426,-0.2155,-1.38961,0.92847,0
539,0.73984,-1.04121,0.02907,-0.74334,1
540,0.42998,-0.50248,-1.80228,-0.62395,1
541,0.95962,0.60761,0.11284,1.41285,0
542,-0.63171,-0.39183,1.43119,1.0985,1
543,-2.36212,-1.34566,0.21514,0.81144,1
544,-0.74878,0.54396,0.84449,1.54753,1
545,-1.08548,1.64151,-0.07446,1.65297,1
546,1.43411,0.74309,0.22623,0.50597,0
547,0.08081,-0.31371,1.91062,0.15778,1
548,0.26571,1.34145,0.83109,0.69139,0
549,-0.40284,1.19864,-1.21199,-0.01182,1
550,-0.06341,3.14685,0.87168,0.4831,0
551,-0.72262,0.01825,-1.39529,1.94335,1
552,-0.12815,-0.0212,0.05689,-0.61841,1
553,0.09793,-0.42464,0.38988,-0.21361,1
554,0.32705,-0.34443,-1.09631,0.79277,1
555,-1.35001,-1.27824,0.26142,1.63452,1
556,0.67385,1.6724,0.57759,1.06108,0
557,1.70213,1.10427,0.73492,-0.03993,0
558,-1.5298,-0.57087,-0.4579,0.89565,1
559,0.82442,1.62353,0.97069,0.18904,0
560,1.75992,0.43377,-0.66223,-0.86754,0
561,0.30197,1.09796,0.28662,-0.93615,0
562,-1.20998,-1.09584,-0.08213,-0.5824,1
563,0.68121,-1.28234,-0.14299,0.19309,1
564,-0.82151,0.79791,-0.38607,2.07829,1
565,-0.91693,1.15578,1.52195,-0.15603,1
566,-0.99291,-0.19063,-0.38634,-0.50667,1
567,0.01732,-0.21699,0.17456,-0.59661,1
568,0.5989,-1.25211,1.04111,1.03446,1
569,-0.37476,-1.28302,0.63734,-0.56621,1
570,0.39683,0.16201,1.05974,-1.19919,1
571,0.30348,0.49172,-0.25063,0.07825,1
572,1.27512,-0.7455,0.12459,-0.60674,1
573,-1.92431,-1.68719,0.3216,0.16642,1
574,-0.19315,0.27829,0.61862,-1.1942,1
575,-1.24428,0.8936,1.47513,0.17659,1
576,-0.20924,0.02968,0.42482,-2.482,1
577,0.16693,-1.65523,0.42846,-0.88213,1
578,-0.09761,-2.47759,0.00354,-0.91146,1
579,0.1186,-1.4524,-0.18767,-1.92339,1
580,-0.95734,1.07845,2.33386,-0.10496,1
581,1.13077,-0.12478,-0.18593,-1.31781,1
582,-0.88482,0.26108,0.74502,0.51579,1
583,0.17455,0.40797,-0.49817,0.49607,1
584,-0.16451,-1.68833,-2.03069,0.00652,1
585,-0.78019,-0.52298,-0.55091,-1.0904,1
586,1.59758,-0.36669,-0.2421,0.15953,0
587,1.14113,0.81614,-1.14549,0.45996,0
588,-2.45525,0.23454,-0.08366,-1.59883,1
589,0.8147,0.77958,0.244,0.72801,0
590,0.35057,-1.74425,0.24978,-0.88284,1
591,0.81869,0.44078,-1.09304,0.01638,0
592,-1.6308,-0.65079,1.03015,0.15938,1
593,-0.3591,-0.15699,-0.37798,-2.6944,1
594,0.97471,1.49664,-1.29706,-0.71319,0
595,-2.09424,0.83388,-1.22463,1.04237,1
596,-1.41615,-0.93936,0.38985,1.69275,1
597,0.77259,0.57231,2.3534,0.70572,1
598,1.20359,0.78613,0.12592,0.82964,0
599,0.23305,-0.69243,-2.53829,0.68166,1
