trimestre,ind_a,ind_b,ind_c,ind_d,alvo
537,-0.85281,-0.15393,-1.4737,-0.11067,1
538,0.53238,-0.60732,0.58877,-1.10697,1
539,-1.50695,-1.52433,-0.17831,-0.40344,1
540,1.34559,-0.61237,0.85298,-0.83303,0
541,-2.10768,-0.56103,0.56849,0.59813,1
542,1.04661,1.20666,-0.91895,0.75065,0
543,-0.50326,2e-05,1.19557,0.10213,1
544,-1.23027,-0.64278,0.35761,1.00389,1
545,-0.70153,-0.08472,-0.44015,0.98363,1
546,0.57476,-0.20961,0.43457,0.00862,1
547,-0.06196,-0.07954,-1.62847,1.59921,1
548,-2.14079,1.31421,-0.42977,-0.00934,1
549,-0.55437,-0.3491,1.42301,-1.03177,1
550,1.92915,0.59287,0.5641,1.84778,0
551,2.81646,1.15967,-0.01504,-0.0929,0
552,1.70136,2.36041,-0.64991,-2.17281,0
553,-0.31956,-0.31443,-1.31945,-1.43266,1
554,-1.46575,0.68844,1.31941,1.42488,1
555,1.19333,0.59791,2.16944,-0.19157,0
556,-1.14671,-1.11125,-0.96581,0.13865,1
557,0.72943,0.84759,-1.67509,0.06639,0
558,-2.06621,-1.17225,0.20899,-0.41834,1
559,-1.93542,-0.9548,-3.08969,0.27896,1
560,-1.12431,0.11759,0.5256,0.64897,1
561,-0.55846,-0.15652,-1.02547,-1.68065,1
562,-2.71302,-0.30134,1.45177,0.17303,1
563,-0.41346,0.29388,-0.02468,-0.42337,1
564,0.32247,-0.98996,1.61451,-1.06973,1
565,0.00128,-1.60109,-0.73521,1.07533,1
566,0.1031,-1.71325,-1.26799,-0.93591,1
567,-0.73851,0.11866,0.88352,-0.67735,1
568,0.15608,0.14674,0.53024,1.89479,1
569,0.19454,-0.45911,1.0027,-2.36074,1
570,-0.56556,-1.11213,-0.53375,1.53699,1
571,0.36194,1.0636,1.34708,1.08546,0
572,-0.5716,-0.63677,-0.93281,1.02669,1
573,0.70143,-0.86999,-0.70788,-0.13816,1
574,-0.39949,0.4875,-0.33912,0.216,1
575,-0.25147,1.01,0.71594,0.26665,1
576,-0.77031,-0.18913,-0.19111,0.0159,1
577,0.07806,0.42141,0.73495,0.29297,0
578,-0.24356,0.06624,-0.36379,0.9994,1
579,0.52792,-0.09694,1.2531,0.25048,1
580,-0.6743,-0.29365,2.31939,0.46788,1
581,0.88826,1.51721,-0.67408,-0.17883,0
582,1.12382,0.41609,-0.36385,1.4687,0
583,-0.80129,-0.51858,-0.17956,1.06802,1
584,-0.71006,0.26008,-0.29066,-0.623,1
585,0.11941,-0.29594,-1.04016,-1.62855,1
586,-0.94698,1.07659,0.38209,0.68787,1
587,-0.44733,0.16211,-2.20967,0.69565,1
588,0.09464,0.14241,-1.7075,-0.21436,1
589,0.34043,1.15407,-0.10028,0.56298,0
590,-0.26618,-0.91388,1.93765,-0.65135,1
591,-1.16587,0.72198,1.09187,-0.94185,1
592,-1.47766,1.30232,-0.83424,0.22118,1
593,0.49918,-1.57362,-0.48994,2.61753,1
594,0.20236,0.11226,-0.48558,-0.07211,1
595,0.43178,-0.23687,1.0887,0.72867,1
596,-0.44187,1.22711,0.26931,-0.58296,1
597,0.57143,-0.28799,0.27947,-1.16274,1
598,-1.40116,2.04039,-1.42458,0.24939,1
599,-0.73669,-0.20661,0.61919,0.18608,1
