trimestre,ind_a,ind_b,ind_c,ind_d,alvo
537,0.13055,-1.55774,-1.5233,-1.00096,1
538,-2.15988,-0.44359,0.34909,-0.15288,1
539,-0.12718,0.99275,1.21149,-0.34894,1
540,0.65777,1.53804,0.94351,0.82363,0
541,-0.90724,-0.76491,0.24161,0.35517,1
542,-0.78218,1.09484,0.82009,1.05591,1
543,-0.34218,0.64449,0.87059,-0.39239,1
544,0.25263,1.24508,-0.65446,-0.20938,0
545,0.90371,1.01917,-0.62971,-0.60282,0
546,-0.70887,-0.58088,0.78892,0.26627,1
547,-0.77776,-1.11089,-0.05115,-0.78253,1
548,0.81751,-0.46207,-0.23248,-0.75151,1
549,-0.79125,-1.42369,-1.29368,-0.74222,1
550,-0.13211,-0.58219,-0.58327,0.08109,1
551,0.00761,-0.66888,1.20043,0.76759,1
552,0.3678,2.2527,-2.11007,0.24139,0
553,0.13519,-0.45549,-2.19515,0.00925,1
554,0.8036,0.15057,-0.35094,2.26542,1
555,-0.81606,0.77806,-1.41261,-0.10697,1
556,0.71935,-0.40501,-1.26658,-0.05486,1
557,1.99478,-0.39447,1.27852,-0.01637,0
558,0.7002,-1.11441,-0.76467,-1.26637,1
559,0.39641,-0.17076,0.22984,-0.19967,1
560,0.55777,2.42752,-1.03592,-0.66577,0
561,0.45948,1.55629,1.17771,0.03652,0
562,0.4268,-1.31788,0.54112,0.63842,1
563,1.23491,1.48434,3.09769,0.34176,0
564,-0.39662,1.67867,1.05866,-0.22665,0
565,0.63126,-0.97767,1.47373,-0.31312,1
566,-1.04097,0.04354,0.56579,0.28197,1
567,-1.02338,-0.50105,-0.87813,-2.25658,1
568,0.77956,1.6059,-0.78109,1.47648,0
569,-0.64458,2.78562,0.33479,0.86962,0
570,-0.45613,-0.36836,0.39683,0.7844,1
571,-1.42479,-0.30243,1.1825,1.45678,1
572,-1.96422,0.87049,-1.15926,-1.07248,1
573,0.62618,0.6987,-0.31222,1.71626,0
574,0.25232,0.13379,-0.75644,-0.9962,1
575,1.34501,-0.45701,0.28429,0.22304,0
576,-0.02526,0.15686,-1.37001,-0.41023,1
577,0.76899,0.20629,0.07449,0.26189,0
578,-0.07211,-0.65804,-0.30805,-3.13689,1
579,1.37027,-1.63091,-0.86195,-0.18459,1
580,0.27812,1.01548,-0.89319,0.67585,0
581,-0.34719,1.45524,0.36974,0.57783,0
582,0.24796,0.67875,1.34391,0.12684,0
583,-1.29949,-0.25519,-1.67415,1.08172,1
584,1.36501,-0.40726,-1.78466,0.44147,1
585,0.00572,-1.24917,0.69263,-1.14054,1
586,-0.30606,-0.62427,-1.22744,-0.13845,1
587,1.61729,-1.20525,-0.04853,0.55406,1
588,2.2164,0.16262,0.36286,1.12962,0
589,0.61923,0.18157,-0.25689,0.35221,1
590,-0.70757,0.2451,0.83089,-0.64585,1
591,-1.70297,1.04183,0.27961,-0.1654,1
592,-0.37154,-0.13268,-0.48332,1.20009,1
593,1.25302,-2.00875,-1.36264,0.78427,1
594,2.50012,-0.98349,0.9937,0.94322,0
595,0.33983,1.94262,0.04159,1.74419,0
596,-0.53238,0.12913,-0.93389,0.46921,1
597,1.79772,1.22108,-0.2612,-1.10543,0
598,-1.3899,0.53284,1.54178,-1.57577,1
599,-0.57425,-0.38682,0.20029,-1.17424,1
